userId,movieId,label,genre_Sci-Fi,genre_Western,genre_Musical,genre_Film-Noir,genre_Documentary,genre_Action,genre_Comedy,genre_Drama,genre_Crime,genre_Children,genre_Romance,genre_Thriller,genre_IMAX,genre_Mystery,genre_Fantasy,genre_Animation,genre_War,genre_Adventure,genre_Horror
220,8360,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
483,94777,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
542,6365,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
290,3104,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
332,1282,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
307,208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
599,164179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,26776,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
199,5747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
509,2054,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
562,204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2099,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
230,2683,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
18,185135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,5585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,4979,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
560,109487,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508,1296,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
593,4963,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603,1185,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,5299,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
517,2941,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
453,3578,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
347,457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,74458,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
123,69306,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
111,7438,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
59,858,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
274,8644,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
166,923,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
514,2454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
149,1676,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,694,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
584,736,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
554,858,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
310,432,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
249,5323,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
377,4942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,102445,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
474,6308,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
514,3688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,3635,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
298,134130,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
378,91529,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
27,3489,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
446,253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
387,153,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
177,6016,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
544,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
522,524,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,356,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
282,648,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
249,88125,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
177,2009,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
288,7619,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,1199,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,7445,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
552,2245,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
226,46578,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
140,33679,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
94,597,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
47,79242,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
103,2018,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
599,1682,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
187,7844,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
182,4898,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
226,1947,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
483,81,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
567,104875,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
104,1680,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
425,3948,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
495,63992,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
63,2115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
522,1213,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116,3578,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
307,7347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
382,53974,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
274,6405,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
597,110,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
306,5957,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
603,1310,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,3617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,2628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
199,587,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
349,597,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
83,1726,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
448,151501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,2088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
592,457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
533,2160,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
577,1233,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
328,1089,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
232,6333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
474,3996,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
339,2716,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
448,6333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
517,2135,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
318,54286,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
447,364,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
141,71535,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
474,27820,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,7156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
351,39400,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
563,7316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,34520,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
167,3210,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
286,4995,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18,6300,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
177,1213,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434,1246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,6436,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,926,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,47044,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
424,141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,2394,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,338,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
66,1918,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
569,296,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
135,1968,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
414,4963,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
399,4306,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0
57,1372,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
256,56174,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
100,914,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
254,44929,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
555,2907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,271,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,59022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
217,3087,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
380,49278,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
128,1356,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
434,1089,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
479,3450,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,3052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
601,115617,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
380,7099,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
391,5222,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
57,2716,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
123,76093,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
387,1953,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
448,168456,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
563,88163,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
385,1017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590,4558,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480,163,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
554,1028,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
610,85022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,88810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318,2925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,135518,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
45,2064,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,420,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
512,317,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
318,5791,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
275,5650,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,26870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,2529,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
599,106072,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
111,59333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,317,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
307,34523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
357,1035,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
341,6373,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
216,2109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,138036,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
29,1939,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
370,1136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
610,86835,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
475,1270,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
387,53972,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
377,2793,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
414,2642,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
167,3421,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432,1921,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
369,1372,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,2762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
599,2791,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,8977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
202,6,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
480,708,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
380,59369,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
590,5944,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
45,778,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
608,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
414,3452,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
149,32,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
160,3745,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
414,605,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
514,58998,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
355,1848,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
387,44828,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
234,1688,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
573,3793,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
381,4299,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
91,225,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
39,3213,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
564,143257,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
610,90746,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
249,4641,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
604,317,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
297,1616,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
184,60040,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,924,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
505,2087,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
7,48783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
555,2529,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
414,52967,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,2599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,135532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
221,3498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140,5093,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
555,2146,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
158,55391,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
551,90439,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
98,74458,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
474,1893,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,60126,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
177,3189,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
318,88810,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,1035,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
328,2115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
509,99145,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
604,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
489,77881,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
202,2133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
600,1020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,8784,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
412,2861,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
525,96610,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
307,6625,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
608,420,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
219,3253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,1214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,1302,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
177,34336,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
282,2012,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
602,315,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
247,88125,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
484,2713,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
606,2571,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
195,235,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
354,1610,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
608,3087,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
608,595,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
380,1261,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
590,3742,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
606,4027,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
414,1199,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,1203,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,1295,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,317,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
319,595,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
28,2058,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
567,6333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
287,8949,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
387,2290,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18,157108,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,3477,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
452,2571,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
313,2949,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
600,5459,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
339,45672,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
606,2360,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325,1947,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
200,2959,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
477,26662,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
414,1194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,608,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
181,122,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
414,7361,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
202,3372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2581,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
200,441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,6373,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
474,3421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,528,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45,1883,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
117,551,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
448,60072,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
608,4678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,7156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
539,419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,31116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
226,2005,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
182,1591,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
140,1441,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
352,2706,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
216,4002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
596,168366,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
448,98230,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
64,7930,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
534,130520,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
597,1938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,58295,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
182,180,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
352,114935,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
47,40819,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
490,8368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
339,81562,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
307,5454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
600,2167,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
64,2294,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
554,1093,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,4973,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
83,55442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
509,69406,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
